date,score,text,sentiment
2023-11-12,2,네 비가 엉망이에요 현 위치도 잘 못 잡아 주고요 이건 꼭 개선해야 될 듯 합니다,9
2023-12-10,1,택시 콜 넣은지 분이 지나는 대도 콜이 안 잡히는 거 때문에 출근이 엄청 늦어졌습니다 이젠 안 쓸게요,9
2022-01-06,4,여러 번 잡아 보니까 적응되서 그런지 불편한 점 못 느끼는 중이에요 근처에 있는 택시 보여서 보고 잡는 데 꽤 멀리서도 와 주시네요 기사님 넘 친절하셨고 앱 익숙해지려고 우티콜 들어오면 다 잡아 보고 있다고 말씀해 주셨어요,1
2023-10-04,2,호출 시간이 너무 길고 우티에서 제공하는 네 비 경로는 엉망진창이예요 할인해 준다고 네 비로 뺑뺑이 돌리는 것 같음,9
2022-02-16,1,막상 와 보니 차 번호가 다르고 차 번호가 바뀌셨다는데 손님 찾아오는 네 비는 건물 위를 달리고 갑자기 택시 위치가 달라지고 추운 날씨에 대기를 더하게 되는 어플 서비스를 다시 검토해야할 듯 어플 삭제함,9
2021-12-21,1,구 우티 바꾼다길래 깔아 봤는데 무슨 이런 완성도 안 된 어플을 정식 출시하셨어요 디자인도 안 되 있고 뭐 대학생들이 개발한 건가요 어이가 없네 기능들만 집어넣는다고 전에 앱을 대체할 수 있는 게 아니잖아요,9
2023-07-04,1,항상 돌아가는 길을 선택해서 가요 카카톡 택시는 만 천 원 요금이면 는 항상 만 천 원 나오더라구요,5
2021-12-09,1,분 거리에 택시가 그렇게 많은데도 한 번을 안 잡히는데 이럴 거면 그냥 다른 거나 이용하지 잡혀도 먼 거리라며 못 간다 하질 않나 아예 잡질 말든가 진짜 짜증 나네요,9
2021-11-16,1,아니 굳이 이메일까지 입력하라는 건 뭔가요 예잔꺼 서비스 종료로 새로 받았더니 자꾸 뭐가 이유 없이 추가되는 거 같아 도로 지웁니다 수고하세요,9
2021-12-02,1,최악입니다 왠만해서 글 안 남기는데 다신 이용 안 할 거예요 천 원 환불도 안 됐는데 사전 안내도 없었고 걍 짜증 나서 더 이상 알아보고 싶지도 않습니다,9
2023-12-03,1,기사가 움직이고 있긴한 건지 체크를 할 수 있으면 좋겠어요 분 기달려도 안 오는 일이 너무 잦네요,9
2023-11-08,4,주소 상세 검색에서 조금 미흡한 거 같읍니다 아주 오래 전에 업어진 상호가 나오고 현재 상호는 안 나오내요 업데이트가 필요할 것 같내요,7
2022-03-02,5,예전보다는 확실히 배차가 빨라진 게 느껴지긴함 우티 초반에 썼을 때 하도 안 와서 못 썼는데 요즘엔 빨리 진 거 같아서 다행이네요 이렇게 점차 좋아지겠죠,5
2021-11-24,1,진짜 앱 바뀌고 나서 그 지 같아요 잘 잡히지도 않 거 이게 잡힌 건지 만 건지도 모르겠어요 진짜 이걸 쓰라고 업데이트한 건가 싶네요  안 쓰려고 이 거 쓰려고햇는데 못 쓰겠어요,9
2022-10-17,5,모든 택시 앱 중 가장 훌륭합니다 서비스 제공자가 더 확대되면 좋을 것 같아요,1
2022-09-30,1,체크카드만 사용하는 데 카드 등록이 안 됨 새마을 우체국 둘 다 마찬가지 우티 택시 사용하려면 카드 등록하라며 택시 예약조차 안 됨,9
2022-04-15,5,이번에 설치해서 택시를 처음으로 불러 보았습니다 빨리 잡히기도했고 기사 분도 좋았고 쾌적했네요,0
2022-08-01,1,좀 이용하려했더니 카드 등록 죽어도 안 됨 검색해 보니 작년에도 이런 문제가 나타났던 거 같은데 아직도 안 고치다니 내 돈으로 사기 칠 놈들이 네 에라 이 퉤,9
2021-11-12,1,콜하고 기사님에게서 연락이 국제 전화 번호로 뜨던데 이게 맞는 건가요 지금까지 이렇게 연락 온 적은 없었는데 이게 맞는 건지 확인해 주세요,10
2022-01-10,1,전보다 더 구려질 거면 왜 새로 만들었어요 어플로 택시 잡는 게 지나가는 택시 잡는 것보다 더 어려움 카택에서 갈아탔는데 개빡 친다 진짜,9
2023-10-02,3,지도 제발 네 비 업데이트해 주세요 저렴하게 이용하는 건 좋은데 네 비가 차 더 막히는 곳으로 안내해 주네요 덕분에 직장 지각했습니다,9
2022-06-23,2,사용자가 있을 때는 기사 분들이 손님을 골라 태우시고 그러네여 목적지 설정을 없앴으면 좋겠네여,9
2021-11-05,3,기사님들이 사용하시기에 어 풀이 어려우신 가 봐요 급해서 택시 부르는 건데 기사님이 어플 손대느라 출발도 못하고 오늘은 결국 콜 취소하고 현장 결제까지 했어요,9
2022-06-25,5,택시비  천 원 할인되는 게 생각보다 만족스럽습니다 두 번이나 받아서 아주 기분 좋네요,0
2018-09-18,2,업데이트 후 에 렉 걸리는 거 장난 아니네요 도 업뎃 전이 훨씬 빨랐고요 왜 업데이트하셨는지,9
2021-11-11,1,추운 날 대기하고 있는데 엄청 멀리서 잡혀서 분 인가 걸린다 했는데 그래도 카카오도 안 잡히고 해서 기다리려고했어요 근데 분 분이 지나도 움직이지 않고 제자리에만 있었어요 그럼 그쪽에서 취소를 해야지 이동도 안 할 거 잡고 머 하자는 건지 그래서 이동 하시는 건데 앱 오류인 건지 확인해 보려고 전화했는데 전화 안 받으심  개노답 오겠지 하고 기다린 시간이 아까움,9
2023-01-22,1,기사 주위에 있어도 안 잡히고 무시당하는 기분 네 비도 비정상이라 딱 한 번 탔는데 중간에 내려서 걸어감 쓰레기 그 자체,9
2022-03-04,1,진짜 별 한 개도 아까워요 픽업 위치를 왜케 기사님들이 잘못 찾아오실까요 제가 선택한 위치도 아니고 맨날 이상한 데서 서로 엇갈려요 왜 이러는 거에요,9
2021-10-18,1,목적지 지역의 택시 성남 택시 인천 택시 등을 기존 앱과 다르게 선택할 수 없음,5
2022-06-12,1,처음에 프로모션 할인 때문에 이용했는데 할인 기간 끝 나고 기사님마다 다르고 잘 잡히지도 않고  택시 기사님들 미터기도 없고 그냥 최대 금액으로 끊어요 비싸요 차라리 카카오택시가 더 쌈,9
2023-02-16,4,카카오보단 좋습니다 근데 어떤 어플을 쓰든 택시 기사 분들 천 원 올려 받으시는 거는 어떻게 안되나요 평소보다도 일찍 도착했는데 더 비싸게 나오는 건 뭔지,9
2023-11-30,5,좋네요 기사님께도 도움이 된다고 하니 앞으로 이용 많이 할 수는 없자 차이요 모로겠지만 그래도 도움이 될까 싶어 남깁니다 잘 안 남기는데 서롭 돕고 사는 세상만 들어가 보죠,1
2022-06-27,1,진짜 택시 절대 안 잡힘  프로모션은 왜 하는지 모르겠음 아 짜증 난다 택시는 급할 때 부르라고 있는 교통수단 아닌가 급하고 필요한 데 안 와 와 역시 카오가 짱 인가 보다,9
2021-11-01,1,진짜 최악의 어플 바빠서 택시 부르는 건데 이메일 입력하라 카드 무조건 입력하라 타사 택시 어플 쓰기 싫어서  쓰는 건데 왜 이렇게 된 건가요 결국 타사 어플 깔아서 부릅니다,9
2025-02-21,1,가사님이 영수증 발행 안 하기도하고 못함 톨비 빼거나 톨비 이상의 금액 추가 많이 함 프로모션 없으면 배차 잘 안 됨,9
2022-06-20,1,해외 결제 차단한 카드 사용이 어렵고 이전 티맵 택시에 비해 보기도 불편합니다,9
2023-08-09,5,미국에서 잘 사용했어요 친절한 기사님과 좋은 차로 기분 좋은 경험이었어요,1
2024-10-21,4,호출이 편리하고 결재 수단의 다양성이 좋음,5
2022-10-29,5,기사님 너무 친철 하시고 안전 운행해 주셔서 편안한 여정 이었습니다 고맙습니다,1
2021-11-09,1,정말 엉망진창인 앱 이런 시스템으로 경쟁 시장에서  인내심을 갖고 회 사용했는데 아침마다 기분이 안 좋요,9
2022-01-07,1,최악 앱 결제 등록 안된다는 메세지만 뜸 카드 등록 안 하면 못 씀 심지어 고객 센터 이멜주소 안 보임 전화 번호는 바라지도 않는다 안 쓰고 말지 망삘 그냥 호구 되는 길임,9
2023-10-01,1,우티 생기면서 한국 거를 따로 만들지 대만이나 다른 나라 갈 때도 우티로 떠서 쓸 수가 없네 지워 버림 대만은 파인드 택시 일본은 디디 쓰시면 됨,9
2023-09-27,2,주소는 검색해서 누르면 에러뜨고 네 비는 너무 비현실적인 곳 보이고 쿠폰 없음 안 쓸 거 같아요,7
2021-12-13,1,기존 서비스가 훨씬 낫습니다 기사님도 불편하다며 서로 다른 앱 추천하는 시간을 가졌네요,7
2025-02-18,5,어플 이용 편리하고 기사님도 친절합니다,1
2023-09-06,5,더 많은 택시를 이용할 수 있었으면 좋겠어요 처음 이용해 봤는데 좋았습니다 할인도 되고 계속 이용할게요,1
2023-01-03,1,콜 받기 지도 보기 등 등 너무 불편함 건의를 해 보았으나 건성 건성 대응 달라진 것이 없습니다,9
2022-11-04,3,경기도에서 서울 택시를 호출하고 싶어도 방법이 없음 카카오는 서울 택시 호출 옵션이 있음 하 남 택시 타고 강동구 오면 대략 천 원 넘게 더 나오거든요,7
2023-11-21,1,절대 사용하지 마세요 할인권 줘서 자주 이용했더니 슬슬 돈 빼먹습니다 설정해 둔 경로도 멋대로 바꾸고 일부러 돌아서 가게 만들어요 대체 이떻게 리뷰가 인지 궁금하네요 별점 이어도 많이 줬네 싶을 정도인데,9
2022-12-13,1,택시 기서님께서 갑자기 운행 취소해서 추운 날씨에 밖에서 기다리다 다른 택시 겨우 잡았네요 다 신 이용 안 할 것 같네요,9
2025-04-12,5,프로모션 쿠폰이 아주 좋았습니다,1
2022-06-27,1,진짜 한 번도 잡힌 적이 없어서 지움 카카오는 블루로 강제 배차라도 있는데 우티는 분 내라 잡을 수 있다고만 하고 분 동안 기다리게만함,9
2022-01-14,1,예전엔 조용히 가고 싶어요 이런 선택지 있어서 좋았는데 없어지더니 요새는 계속 말을 거셔서 피곤합니다,9
2022-12-30,4,빠르게 잡히고 기사님들 친절하세요 그런데 자체 네 비는 종종 엉뚱하게 알려 줄 때 있어서 기사님도 이용자도 불펀함이 있네요,9
2021-11-12,1,기사들이 정산을 카카오는 일인데 우티는 주일이라 하고 어플 쓰기 복잡하다 하면서 콜을 안 받아요 실제로 우티 콜 잡는다고 여러 번 눌렀는데 안 받던 거 카카오로 했더니 한 번에 받아요 빨리 가야 될 때는 못 쓰겠네요,9
2022-06-28,5,첫 탑승 할인 있다길래 벌써 두 번 다 사용했습니다 그 외 할인도 많아서 감사해서 계속 이용할게요,1
2023-07-14,5,장마철에도 기사님께서 밝은 미소 지으며 잠시라도 소통하며 목적지까지 잘 도착해서 곰 사합니다,1
2022-10-23,2,카카오 사태 때 집 갈 수 있어서 별점 하나 더 줬다  위치도 잘 못 잡고 직진해서 좌회전하고 나 픽업하면 될 걸 무슨 유턴해서 우회전 우회전 우회전해서 오냐 한두 번도 아니고,9
2022-02-23,1,카드도 분명 등록해서 결제 취소 다 됐는데 프로모션 코드가 적용이 안 되고 다른 결제 수단을 추가하라고 해서 또 다른 카드 추가해 봐도 안 되고 직접 결제 아님 이용할 수가 없어서 추운 날 길에서 앱도 다시 깔아 보고 시간만 버리고 뭐 하는 건 지 모르겠습니다 프로모션 코드 웰컴 넣었더니 두 번 이상 입력할 수 없다고 하고 고객 센타에 남겼더니 앱 다시 깔고 카드 다시 등록해 보라 해서 속는 셈치고 했는데 역시 안 되고 지금은 아 여 고객 센터가 활성화도 안 되네요 프로모션 할인은 낚시인 건 지 골탕 먹는 느낌 카카오 싫어서 왔는데 다시 가야하는 지 고민되네요,9
2023-03-04,1,택시 기사 콜 잡아 놓고 오지도 않고 도망 감 고객 센터 전화도 없어서 따지지도 못함 온다고 했다가 도망간 택시 때문에 깁스한 어머니 나갔다가 도로 들어오심 고객 센터도 없으니 기사 개 짓거리해도 어디 알리지도 못하는 무책임한 어플임 지운다 수고,9
2025-05-17,5,너무 좋아요,0
2022-02-25,5,달마다 프로모션 있는 것도 좋고 이벤트도 많아서 잘 사용합니다,1
2024-10-16,1,친구 추천 항목이 업데이트 후 뜨지 않습니다 이용 내역도 있는데 왜 그런지 모르겠습니다,9
2025-05-12,5,매우 유용합니다,1
2022-05-28,5,어플 사용 방법이 상당히 편리하고 디자인도 마음에 듭니다,0
2022-11-24,1,쓰는 택시 기사가 있는 건 맞나요 무슨 주변에 기사는  명 뜨는데 분 동안 전혀 잡히질 않는데 주변 기사 뜨는 거도 거짓말인 거 아닌가요,9
2024-09-20,5,첫 탑승 프로 할인 도톤보리에서 숙소까지 너무 편하게 왔어요 엔화가 모자라서 카드 안 되믄 어쩌지 첫 일본 여행이라 다 몰랐는데 넘넘 다행입니다,0
2022-01-08,5,오늘 안산 서 송파까지 가는데 바로 잘 잡히네요 카카오는 디테일이 떨어지던데 우티는 디테일하게 승객 성향과 기사 성향까지 잘 맞춰 주셔서 오는 내내 너무 편하게 잘 왔습니다 게다가 기사님이 카카오보단 정확도가 우티가 뛰어나다고 자부심이 크시더라구요 할인 이벤트해서 너무 좋아요,1
2025-03-05,5,최고 할인도 잘 해 줘요,0
2022-01-06,5,야간에도 빠르게 택시를 잡아 줘서 편하고 할인도 많이 되서 좋아요,1
2021-11-01,1,새로운 앱 깔면 월 상시 할인 된다더니 이상한 오류 메시지가 뜨며 할인이 안 되네요 고객 센터에 연락할 방법도 어렵구요,9
2021-11-24,1,카드 등록을 해야하는데 카드 등록이 안 됨 년 만료 예정인 카드인 데 만료된 카드라고 등록이 안 됨  그런데 카드 사용 내역 가면 원 결제했다가 취소한 이력이 있음 장난 하세여 한 시간 씨름 히다 어플 삭제,9
2024-05-21,1,카카오 불러서 천 원대 가는 거리를 만 천 원 나오게 길 안내하고 프로 할인 받으면 이게 할인 받은 건가요 개그인갘 위치 계속 틀려서 차가 건너편에 임 다 나오고 키로미터 전에 있는 사거리라고 위치가나오 곸 정신 나간 사기 어플입니다,9
2021-11-11,1,기사님들이 호출을 잡고 오시지 않고 다른 곳을 배회하여 시간을 잡아먹고 호출 자가 취소하게 만들고 별로네요,9
2023-03-06,3,네비게이션이 실시간 도로 상황 반영을 못 하는 거 같아 용 프로모션은 좋음,7
2023-06-01,1,갤럭시인데 결제 수단 추가에서 생일 입력을 해야 넘어가는데 칸이 활성화되질 않는데 빠른 수정 부탁 드립니다,7
2022-07-18,5,외국에서 사용하기 편리함 한국에서는 로 외국에서는로 보임,5
2022-05-22,5,매우 좋아요 할인도 많고 택시도 잘 잡히고 기사님들도 믿을 수 있고 친절해요,0
2024-01-12,1,몇 달 전부터 네 비도 잘 안 맞게 바뀌고 목적지를 기사님이 모르는 상태에서 콜을 받으니 비효율적임 예전 티맵 택시일 때가 훨씬 나앗음,9
2022-01-11,3,기사님들 어플 사용 제대로 못 하시구 복잡하다고 말하면서 미터기 켜고 운행을 안 함 콜 잡힌 걸로 알림에는 떳으나 어플상엔 가까운 택시 찾는 중이라고 뜸 전화 연결 안 됨 받지도 못하고 걸어도 소리 안 들림 원 결제 되는 것도 이상하구 먼가 허접한게너무마나서 할인 이벤트 끝나면 카카오택시 쓰게 될 듯,7
2021-12-29,1,어플이 너무 불편함 도착지만 입력하게하지 마시고 출발지도 입력 좀 하게해 주세요,9
2024-10-29,5,효율적인 겸로 운행 깔끔한 실내 빠르고 정확한 픽업 최고입니다,0
2021-11-12,1,삭제 합니다 나중에 원래대로 돌아가거나 개선이 되면 사용할까 지금은 전혀 쓰고 싶지 않아졌어요,9
2023-06-02,1,카드 등록이 죽어도 안 됨 카드 번호랑 유효 기간 다치면 뒷 페이지에 생냔 월 일이랑 비 반 두 자리 치라거 나오는데 생년 월 일 죽어도 못 치게해 놨음 터치 자체가 아예 안 됨 프로모션은 카드 등록해야 쓸 수 있는데 카드 등록을 못하면 프로모션을 왜 쓰 라거 놔둔 거임,9
2021-12-09,1,절대 안 잡혀요 파트너 찾는다 하면서 근처 택시가 그냥 지나쳐 가는 걸요,9
2023-05-20,2,우티는 다른 어플과 다르게 지역별 택시 선택이 불가능하던데 이 기능은 언제 되요 서울 서 경기도 갈 때 경기도 택시 잡고 싶음,9
2024-07-10,1,도대체 고객 센터로 어떻게 연락할 수 있는 건가요 저는 우버 택시를 이용한 적이 한 번도 없는 데 자꾸 저에게 민제님이라고 하면서 영수증 및 이용 내역이 이메일로 옵니다 년 월부터 제가 사용하지도 않은 민제님의 영수증 및 이용 내역이 계속해서 이메일로 오고 있습니다 저는 더 이상 이런 이메일을 받고 싶지 않습니다 그리고 제 이메일이 도용된 것은 아닌지 너무나도 찝찝합니다 이전에 고객 센터였는지 이메일이였는지를 통해 이 문제를 해결해 보려했으나 해결이 도무지 되지 않네요 제발 민제님에게 이메일 주소 좀 확인해 주세요 그리고 이후에 이 문제가 해결이 안 될 시 저는 누구에게 어디로 어떻게 문의해야하나요,9
2025-01-25,5,사용하기 편하고 서비스 좋아요,1
2022-08-13,1,위치를 잡고 분 동안 택시 기사님만 찾은 거 같네요 너무 비효율적인 앱인 거 같다는 생각이 듭니다,7
2022-03-16,5,우티를 쓰면 보통 할인을 받으니 계속 이용하게 됩니다 근데 택시 수는 좀 늘려야할 것 같네요,5
2021-11-14,5,외국에 살 때 우버 이용 많이 했었는데요 한국에서 잘 되길 바랍니다,2
2021-11-19,1,리뷰 쓰려고 별점 개 누름 업데이트하고 개선된 부분을 하나도 모르겠음 이전에 타 어플보다 자주 사용하던 어플이나 도저히 사용할 수 없어 탈퇴함,9
2021-11-01,1,와 결제 수단 안 된다 인증도 제대로 안 되고 티맵 연동도 안 되고 어쩌란 거야 진짜,9
2025-02-08,5,한국에서의 우버 택시 경험은 좋습니다,5
2022-12-29,5,다른 어플 다 동시에 켜 봤는데 젤 빨리 매칭되고 가격 할인 프로모션도 있어서 좋았어요,0
2023-07-28,4,빠른 배차는 좋은데 주소로 목적시 설정 시 멈춤이 발생해서 별 하나 뺍니다,7
2021-10-27,1,배나 비싼 블랙만 나오네 곧 삭제할 듯 티맵만 쓸 뿐 티맵 택시와는 무관한 우버 택시로 보이네 점짜리다,9
2022-02-22,5,다른 어플에는 광고 때문에 너무 불편했는데 우티는 광고가 없어서 이것만 씁니다,6
2021-11-16,1,솔직히 별 점도 아까워요 너무 불편해요 전화도 잘 안돼고 그냥 이전 버전인 우티가 더 나아요 너무 너무 불편했어요,9
2022-01-13,1,카드 등록이 안 되네요 계속 맞게했는데도 안 되고 정말 짜증 나고 화나네요 앱을 쓰라는 건가요 말라는 건가요 심지어 고객 센터도 없네요,9
2023-08-17,1,앱 업데이트 하라고 해서 들어가면 설치 안 됨 메세지를 볼 수 없음 업데이트 하라고 함  업데이트 안 됨 어이가 어긊음,9
2022-05-28,5,저렴하게 이용 중입니다 이벤트 잘만 이용하면 할인도 많이 받을 수 있습니다,1
2018-09-28,1,스페인에서 사용할려고 설치를 했는데 페이팔 결제 등록까지 다 하고 난 다음에 최종적으로 매칭 할 때 에러가 났습니다 고객 센터로 연락하라고 나오네요,9
2022-01-07,5,만약 택시 기사가 미터기를 안 켠다든지 승차 거부할 경우 그 택시 기사 앞에서 우버 택시를 부르세요 그리고 우버 택시 기사가 불친절하다면 목적지에 도착 후 그에게 피드백을 날리세요,5
2022-01-05,1,티맵 택시 잘 사용하다가  한 번 쓰고 카카오로 갑니다 배차지도 정책 모두다운 그레이드네요,7
2024-12-01,5,빠른 연결 전문적인 능력을 가진 기사 만족스럽다,0
2024-11-20,5,위치가 정확하지 않아 다소 불편함이 있지만 그 외에는 만적 합니다,6
2021-12-15,1,내가 앱 평가를 살면서 써 본 적이 없는 데 이건 점받아야 마땅하다가 뭐든 떠나서 그냥 택시가 안 잡힘 내가 번 이상 콜을 했는데 월에 한 번 잡히고 그 외에는 잡히는 꼴을 못 봤습니다 카카오 싫어서 택시 쓰고 있었는데 쓸데없이 바꿔서 이제 택시 어떻게 타야할지 미래가 안 보이네요,9
2023-05-26,2,시외 이동인 경우 도착지 등록 차량만 선택할 수 있게해 주세요 카카오택시에도 있는 기능인데,5
2023-05-31,1,카드 교체로 인해 새로 카드 등록을 하려는데 등록이 안 됨 생년월일 입력이 활성화가 안 되서 다음 단계로 넘어갈 수 없음,9
2021-11-04,1,배차 안 되고는 겁나게 불편하고 사람 망부석 만들어 주는 어플이네요  배차가 너무 안 되서 차 기다리다가  호출하기 눌렀는데 초도 안 되서 잡혔음 되도 않는 할인 서비스 한다고 홍보하지 말고 어플 개선부터하세요 길 안내도 이상하고 지도에서 차가 건물 뚫고 지나오는 게 말이 됩니까,9
2021-10-23,1,지도도 안 뜸 위치도 잘 못 잡지 못함 급하게 만들어 낸 쓰레기 어플,9
2022-06-02,1,택시를 번 호출했는데 직접 결제 안 된다며 자동 거절하는 데여밖에 서 분 동안 이러고 있어요 미치,9
2022-02-23,1,쓰레기 같은 앱 단 한 번도 드라이버 연결 안 됨 집 위치가 사람 태우러 나오기가 애매하면 절대 이 딴 거 써 봐야 안 잡힘 쿠폰에 낚여서 벌벌 떨며 쓰려고했던 내가 바보지,9
2025-02-21,5,한국에서 유럽에서 다되니 좋네요,0
2021-11-19,1,개쓰랙 카드 결제가 왜 일반 결제가 없는 건가 글고 앱도 정말 초등 수준별 한 개도 아깝,9
2023-06-05,1,택시가 잡히는 건지 뭔지 진짜 전혀 모르겠는 거지 같은 시스템 시간도 한참 걸리고 좀 많이 구리다,9
2023-04-04,4,카카오 택시처럼 받는 사람 전화번호를 바꿀 수 있게해 줬으면 좋겠습니다 종종 부모님 쪽으로 택시를 보내야할 때가 있거든요,5
2022-11-04,1,우티 진짜 그지 같이 어플 만들어 놓고 돈 벌어 먹는 게 진짜 대단하네요 좋은 댓글엔 답 글 달고 안 좋은 댓글은 무시하지 말고 댓글 보면서 어플 개선 좀 하세요 택시가 거의 다 온 거 같아서 나가면 경로 바껴서 먼 곳에 잇고 뭐 하나 제대로 한 번도 된 적이 없어요 별 하나도 아까움,9
2025-02-25,5,친철하고 안전함,5
2022-03-31,1,아니 제가 우티를 이번에 처음 쓰는데 판교 쪽에서 용인 오는데 기사님한테는 직접 결제라 떠서 제 카드로 직접 결제를 해서 원이 나갔어요 근데 카드 사용 내역 보니까 원이 또 나갔더라구요 영수증을 보니까 미터 요금이 원이 나왔는데 프로모션 할인 이 원 돼서 원이 자동 결제로 또 나가더라고요 고객 센터에서 하라는 대로 질문 체크하는데 뭔 제 상황에 관련된 질문은 하나도 없어서 문의도 못 하고 심지어 기사님한테 분실물 때문에 전화하는 서비스로 전화했더니 자기도 취소를 못 한다 그러고 내일 전화를 해야한다 나 뭐라나 이렇게 잘 안 맞고 정확하지 않은데 뭘 믿고 이 어플을 써요 대표 전화는 시간대가 정해져 있어서 전화도 못 하고 원 거리를 원을 내고 왔네요 다신 안 쓸 거 같아요 두 번 썼다간 귀찮아 돌아가시겠네요,9
2021-11-26,1,진짜 안타깝다 그냥 원래 있던 앱에나 신경 쓰지 지금 껀 택시가 잡히질 않음 뭐 단거리면 몰라 원 찍히는 거리인데도 안 잡힐 정도니 뭐,7
2020-01-18,1,맵이 진짜 엉망이에요 기사님 만나기가 정말 힘들어요 서로 위치 거 잘 안 떠서 그리고 택시 진짜 안 잡혀요 버스 타는 거보다 결국 더 늦었어요 할인 쿠폰 아무리 뿌리면 뭐 해요 이렇게 쓰기 불편한데 기사님은 네 비 따라 가시는데 네비거 길을 엄청 돌아가요 진짜 택시 부르고 타고 가는 내내 너무 화가 나는 불편해서 한국에선 못 쓰겠어요,9
2021-11-08,1,못 써 먹겠다 사용자는 써먹기 문제 안 되는데 기사님들은 사용 방법이 어렵고 익숙하지 않아서 다들 버벅인다 보통 분이면 갈 거리 어플 어떻게 쓰는 건지 알아본다고 분 걸림 지금은 오픈 베타 테스트 느낌이고 시간 많고  할인 받을 분만 쓰시고 바쁘고 급한 분은 맵 택시타 세 요 번 써 봤는데 두 번 다 뒤에서 보면서 암 걸리는 줄,9
2021-11-22,1,회원 가입 시 개인 정보 국외 이전 필수라 우버가 우 티를 인수했나요 불편한 해외 서비스 이용하는 느낌입니다 국내에서 이용하는 사람이 대다수일 텐데 맵은 구글 인 것 같고 이거 계정 탈퇴는 어떻게 하는 거죠 심지어 고객 지원에 탈퇴 키워드 검색해 봐도   황당한 앱 보시는 분들은 이거 깔지 마세요 불편합니다 카카오 버리고 다른 앱 쓰려고 찾은 거라 어지간하면 써 보려고했는데 진짜 못 써 주겠네요,9
2024-02-22,1,직선으로 가면 되는 길을 삥 돌아가네요 경로 좀 잘 띄워 주세요 진짜 얘만 그러니 짜증 나요,9
2022-02-26,1,별 하나 주기도 아깝다 전부 집어 치우세요 개발자는 직접 사용해 보고 문제가 심각한 것을 양심적으로 행하는 게 진실된 기업으로 기본이다 고객 지원 문항 선택이 많이 빗나갔다 사용 포기다,9
2025-01-27,1,분 넘게 기다려도 택시가 안 잡히네요 최악입니다,9
2021-11-26,1,여긴 어딘가요 집으로 주소 설정해 놨는데 딴 데로 가고 어플 할인은 개뿔 업데이트하고 개별로입니다,9
2022-04-14,5,다른 데에서는 못 봤던 것 같은데 여기는 경유지 추가가 있더라구요 잘 쓰고 있네요 그리고 처음에 할인해 주는 게 진짜 생각 잘 한 것 같네요,1
2021-12-07,1,전화번호 인증이 안되서 가입을 못 함 문의를 아무리 남겨도 답변이 없음 쓰지 말라는 거지,9
2024-06-17,1,이중 결제 관련해서 문의 남겼는데 답도 없고 해결도 안 됐네요 한국 서비스 센터가 아예 없는 것 같고 문제 해결도 느려서 다시는 안 쓸 것 같아요,9
2022-04-15,5,근데 택시가 빨리 잡히는 것도 좋은데 기사분이 친절해서 오늘 기분이 참 좋습니다,0
2023-06-19,1,별 하나도 아까움 우와 진짜 만원 쿠폰 풀어 놓고 이렇게 안 잡히는 거 어쩔 급할 때 사용하다가 속 터져 죽을 뻔했넹 절대 다운받지 마세요 최악의 어플 원래 타던 카카오택시로 다시 갑니다 삭제,9
2022-09-15,4,사용은 한 번 했어요 기사님이 좋으신 분이라 빠르고 편하게 도착했답니다,1
2023-01-10,1,해외 사용 가능 카드인데 등록하는 데 문제가 있다고만 뜨네요 결국 등록 실패,9
2022-06-08,1,모죠 지금 앱 안 되나요 아무리 들어가도 목적지 설정을 할 수가 없네요 첫 화면이 없고 삭제 후 다시 설치했더니만 과거 여정이 안 뜨고 모가 이렇게 허접한가요,9
2022-05-19,5,택시 아저씨들 사용 편하게 좀 해 줘요 카카오는 버튼 하나 누르면 바로 네 비 켜지는데 우버는 안 그래서 싫대요,9
2024-12-31,4,기사님이랑 직접 결제인데 금액 입력 왜뜨지하구 둘이 뭐가 문제인가 찾느라 한참 걸렸네요 자동 결제랑 직접 결제랑 다르면 교육을 잘 숙지시켜 주시던가 내리는 데 한참 걸렸다요,9
2021-11-08,1,와우 티로 본격 런칭되고 나서 택시 더 안 잡혀요 카카오가 오히려 빠르게 훅훅 잡혀서 이거 나름 카카오 붙잡겠다고 이러신 것 같은데 카카오한테 더 파이만 먹히게 생기셨네요 일단 복잡한 구성 먼저 개선하시고 홍보할 땐 가장 가까운 곳에 있는 택시가 바로 잡히는 것처럼 했었는데 결국엔 그것도 택시 기사님이 선택해서 잡는 거였네요 그러다 보니 분 기다릴 시간 중에 분 기다렸는데 중간에 카카오 콜로 기사님이 갈아타셨는지 갑자기 취소하시고 결국 카카오로 타서 기사님한테 물어 봤는데 우티가 초만 콜이 뜨고 사라져서 도저히 잡기가 힘들대요 잘 좀 해 봐요 우리 다 카카오 싫단 말예요,7
2022-01-07,5,할인해서 사용해 보았는데 가까운 거리인데도 감사하게도 와 주셨어요 다음에 먼 거리 갈 때도 사용할께요,1
2022-10-14,1,서비스가 어떻게 생겨 먹었는지 확인도 못한 채 개인 정보부터 입력 받고 가입부터 받는 앱은 개인 정보 보호 의식이 없다고 보고 기본 점 드립니다,7
2022-02-06,1,아니 카드 등록을 하라는 건가요 말라는 건가요 카드 등록이 계속 안 되는데 계속 입출금 문자는 오고 너무 짜증 나네요,9
